Nombre,Ubicacion,Url,Salario,Modalidad,Descripcion
Agente De Soluciones Digitales Claro Modo Teletrabajo,None,/agente-de-soluciones-digitales-claro-modo-teletrabajo-en-portoviejo-ID-1287833,None,None,"Unete al equipo NEXTCORE Y CLARO lider en ventas de servicios Fijos y moviles en todo el Ecuador y alcanza el exito con nosotrosTienes pasion por las ventas y habilidades excepcionales para conectar con las personasEsta es tu oportunidadEstamos buscando Agentes de Ventas comprometidos, dinamicos y proactivos para formar parte de nuestro equipo.Si te encanta trabajar con personas desde casa, en campo, mediante redes sociales y cerrar negocios, alcanzar tus metas personales y economicas te queremos con nosotrosQue haras• Identificar, contactar, gestionar, cerrar nuevos y potenciales que necesiten Internet por Fibra Optica o planes Moviles en tu ciudad o en todo el Pais • Promocionar nuestros innovadores servicios y sus valores agregados • Cerrar ventas, cumpliendo y superando los objetivos establecidos.• Construir relaciones solidas y brindar un servicio postventa de calidad para garantizar la satisfaccion de nuestros clientes.Que buscamos• Ganas de triunfarExperiencia en ventas es un plus, pero lo mas importante es tu actitud.• Excelentes habilidades de comunicacion, persuasion y negociacion.• Autonomia, proactividad y capacidad para trabajar en equipo.• Deseable: conocimiento de productos y servicios telecomunicaciones e internet• PC o laptop, Internet y llamadas telefonicas Que te ofrecemos• Ingresos sin limites: Sueldo + Comisiones por ventas, evaluacion por corto periodo de prueba para contratacion fija, Bonos y Premios o solo comisiones muy buenas• Capacitacion constante para desarrollar tus habilidades.• Posibilidades reales de crecimiento profesional en una empresa lider.• Un ambiente de trabajo motivador, dinamico y colaborativo en modo Teletrabajo No esperes mas para transformar tu futuroEnvia tu CV a ****** y preparate para formar parte de una experiencia profesional unica.Te estamos esperandoSolicita una entrevista al 0968406730www.nextcore.net.ec"
Agente De Soluciones Digitales Claro Modo Teletrabajo,None,/agente-de-soluciones-digitales-claro-modo-teletrabajo-en-ambato-ID-1287838,None,None,"Unete al equipo NEXTCORE Y CLARO lider en ventas de servicios Fijos y moviles en todo el Ecuador y alcanza el exito con nosotrosTienes pasion por las ventas y habilidades excepcionales para conectar con las personasEsta es tu oportunidadEstamos buscando Agentes de Ventas comprometidos, dinamicos y proactivos para formar parte de nuestro equipo.Si te encanta trabajar con personas desde casa, en campo, mediante redes sociales y cerrar negocios, alcanzar tus metas personales y economicas te queremos con nosotrosQue haras• Identificar, contactar, gestionar, cerrar nuevos y potenciales que necesiten Internet por Fibra Optica o planes Moviles en tu ciudad o en todo el Pais • Promocionar nuestros innovadores servicios y sus valores agregados • Cerrar ventas, cumpliendo y superando los objetivos establecidos.• Construir relaciones solidas y brindar un servicio postventa de calidad para garantizar la satisfaccion de nuestros clientes.Que buscamos• Ganas de triunfarExperiencia en ventas es un plus, pero lo mas importante es tu actitud.• Excelentes habilidades de comunicacion, persuasion y negociacion.• Autonomia, proactividad y capacidad para trabajar en equipo.• Deseable: conocimiento de productos y servicios telecomunicaciones e internet• PC o laptop, Internet y llamadas telefonicas Que te ofrecemos• Ingresos sin limites: Sueldo + Comisiones por ventas, evaluacion por corto periodo de prueba para contratacion fija, Bonos y Premios o solo comisiones muy buenas• Capacitacion constante para desarrollar tus habilidades.• Posibilidades reales de crecimiento profesional en una empresa lider.• Un ambiente de trabajo motivador, dinamico y colaborativo en modo Teletrabajo No esperes mas para transformar tu futuroEnvia tu CV a ****** y preparate para formar parte de una experiencia profesional unica.Te estamos esperandoSolicita una entrevista al 0968406730www.nextcore.net.ec"
Agente De Soluciones Digitales Claro Modo Teletrabajo,None,/agente-de-soluciones-digitales-claro-modo-teletrabajo-en-quito-ID-1287839,None,None,"Unete al equipo NEXTCORE Y CLARO lider en ventas de servicios Fijos y moviles en todo el Ecuador y alcanza el exito con nosotrosTienes pasion por las ventas y habilidades excepcionales para conectar con las personasEsta es tu oportunidadEstamos buscando Agentes de Ventas comprometidos, dinamicos y proactivos para formar parte de nuestro equipo.Si te encanta trabajar con personas desde casa, en campo, mediante redes sociales y cerrar negocios, alcanzar tus metas personales y economicas te queremos con nosotrosQue haras• Identificar, contactar, gestionar, cerrar nuevos y potenciales que necesiten Internet por Fibra Optica o planes Moviles en tu ciudad o en todo el Pais • Promocionar nuestros innovadores servicios y sus valores agregados • Cerrar ventas, cumpliendo y superando los objetivos establecidos.• Construir relaciones solidas y brindar un servicio postventa de calidad para garantizar la satisfaccion de nuestros clientes.Que buscamos• Ganas de triunfarExperiencia en ventas es un plus, pero lo mas importante es tu actitud.• Excelentes habilidades de comunicacion, persuasion y negociacion.• Autonomia, proactividad y capacidad para trabajar en equipo.• Deseable: conocimiento de productos y servicios telecomunicaciones e internet• PC o laptop, Internet y llamadas telefonicas Que te ofrecemos• Ingresos sin limites: Sueldo + Comisiones por ventas, evaluacion por corto periodo de prueba para contratacion fija, Bonos y Premios o solo comisiones muy buenas• Capacitacion constante para desarrollar tus habilidades.• Posibilidades reales de crecimiento profesional en una empresa lider.• Un ambiente de trabajo motivador, dinamico y colaborativo en modo Teletrabajo No esperes mas para transformar tu futuroEnvia tu CV a ****** y preparate para formar parte de una experiencia profesional unica.Te estamos esperandoSolicita una entrevista al 0968406730www.nextcore.net.ec"
Agente De Soluciones Digitales Claro Modo Teletrabajo,None,/agente-de-soluciones-digitales-claro-modo-teletrabajo-en-riobamba-ID-1287840,None,None,"Unete al equipo NEXTCORE Y CLARO lider en ventas de servicios Fijos y moviles en todo el Ecuador y alcanza el exito con nosotrosTienes pasion por las ventas y habilidades excepcionales para conectar con las personasEsta es tu oportunidadEstamos buscando Agentes de Ventas comprometidos, dinamicos y proactivos para formar parte de nuestro equipo.Si te encanta trabajar con personas desde casa, en campo, mediante redes sociales y cerrar negocios, alcanzar tus metas personales y economicas te queremos con nosotrosQue haras• Identificar, contactar, gestionar, cerrar nuevos y potenciales que necesiten Internet por Fibra Optica o planes Moviles en tu ciudad o en todo el Pais • Promocionar nuestros innovadores servicios y sus valores agregados • Cerrar ventas, cumpliendo y superando los objetivos establecidos.• Construir relaciones solidas y brindar un servicio postventa de calidad para garantizar la satisfaccion de nuestros clientes.Que buscamos• Ganas de triunfarExperiencia en ventas es un plus, pero lo mas importante es tu actitud.• Excelentes habilidades de comunicacion, persuasion y negociacion.• Autonomia, proactividad y capacidad para trabajar en equipo.• Deseable: conocimiento de productos y servicios telecomunicaciones e internet• PC o laptop, Internet y llamadas telefonicas Que te ofrecemos• Ingresos sin limites: Sueldo + Comisiones por ventas, evaluacion por corto periodo de prueba para contratacion fija, Bonos y Premios o solo comisiones muy buenas• Capacitacion constante para desarrollar tus habilidades.• Posibilidades reales de crecimiento profesional en una empresa lider.• Un ambiente de trabajo motivador, dinamico y colaborativo en modo Teletrabajo No esperes mas para transformar tu futuroEnvia tu CV a ****** y preparate para formar parte de una experiencia profesional unica.Te estamos esperandoSolicita una entrevista al 0968406730www.nextcore.net.ec"
Agente De Soluciones Digitales Claro Modo Teletrabajo,None,/agente-de-soluciones-digitales-claro-modo-teletrabajo-en-cuenca-ID-1287841,None,None,"Unete al equipo NEXTCORE Y CLARO lider en ventas de servicios Fijos y moviles en todo el Ecuador y alcanza el exito con nosotrosTienes pasion por las ventas y habilidades excepcionales para conectar con las personasEsta es tu oportunidadEstamos buscando Agentes de Ventas comprometidos, dinamicos y proactivos para formar parte de nuestro equipo.Si te encanta trabajar con personas desde casa, en campo, mediante redes sociales y cerrar negocios, alcanzar tus metas personales y economicas te queremos con nosotrosQue haras• Identificar, contactar, gestionar, cerrar nuevos y potenciales que necesiten Internet por Fibra Optica o planes Moviles en tu ciudad o en todo el Pais • Promocionar nuestros innovadores servicios y sus valores agregados • Cerrar ventas, cumpliendo y superando los objetivos establecidos.• Construir relaciones solidas y brindar un servicio postventa de calidad para garantizar la satisfaccion de nuestros clientes.Que buscamos• Ganas de triunfarExperiencia en ventas es un plus, pero lo mas importante es tu actitud.• Excelentes habilidades de comunicacion, persuasion y negociacion.• Autonomia, proactividad y capacidad para trabajar en equipo.• Deseable: conocimiento de productos y servicios telecomunicaciones e internet• PC o laptop, Internet y llamadas telefonicas Que te ofrecemos• Ingresos sin limites: Sueldo + Comisiones por ventas, evaluacion por corto periodo de prueba para contratacion fija, Bonos y Premios o solo comisiones muy buenas• Capacitacion constante para desarrollar tus habilidades.• Posibilidades reales de crecimiento profesional en una empresa lider.• Un ambiente de trabajo motivador, dinamico y colaborativo en modo Teletrabajo No esperes mas para transformar tu futuroEnvia tu CV a ****** y preparate para formar parte de una experiencia profesional unica.Te estamos esperandoSolicita una entrevista al 0968406730www.nextcore.net.ec"
Agente De Soluciones Digitales Claro Modo Teletrabajo,None,/agente-de-soluciones-digitales-claro-modo-teletrabajo-en-ecuador-ID-1287842,None,None,"Unete al equipo NEXTCORE Y CLARO lider en ventas de servicios Fijos y moviles en todo el Ecuador y alcanza el exito con nosotrosTienes pasion por las ventas y habilidades excepcionales para conectar con las personasEsta es tu oportunidadEstamos buscando Agentes de Ventas comprometidos, dinamicos y proactivos para formar parte de nuestro equipo.Si te encanta trabajar con personas desde casa, en campo, mediante redes sociales y cerrar negocios, alcanzar tus metas personales y economicas te queremos con nosotrosQue haras• Identificar, contactar, gestionar, cerrar nuevos y potenciales que necesiten Internet por Fibra Optica o planes Moviles en tu ciudad o en todo el Pais • Promocionar nuestros innovadores servicios y sus valores agregados • Cerrar ventas, cumpliendo y superando los objetivos establecidos.• Construir relaciones solidas y brindar un servicio postventa de calidad para garantizar la satisfaccion de nuestros clientes.Que buscamos• Ganas de triunfarExperiencia en ventas es un plus, pero lo mas importante es tu actitud.• Excelentes habilidades de comunicacion, persuasion y negociacion.• Autonomia, proactividad y capacidad para trabajar en equipo.• Deseable: conocimiento de productos y servicios telecomunicaciones e internet• PC o laptop, Internet y llamadas telefonicas Que te ofrecemos• Ingresos sin limites: Sueldo + Comisiones por ventas, evaluacion por corto periodo de prueba para contratacion fija, Bonos y Premios o solo comisiones muy buenas• Capacitacion constante para desarrollar tus habilidades.• Posibilidades reales de crecimiento profesional en una empresa lider.• Un ambiente de trabajo motivador, dinamico y colaborativo en modo Teletrabajo No esperes mas para transformar tu futuroEnvia tu CV a ****** y preparate para formar parte de una experiencia profesional unica.Te estamos esperandoSolicita una entrevista al 0968406730www.nextcore.net.ec"
Tecnico De Instalaciones Y Servicio Tecnico,None,/tecnico-de-instalaciones-y-servicio-tecnico-en-quito-ID-1287867,None,None,"Empresa de Telecomunicaciones requiere incorporar a su equipo un Tecnico de Instalaciones y Servicio Tecnico.REQUISITOS:• Tecnologo Electronico, Electrico, o Telecomunicaciones.• Experiencia minimo 3 anos en puestos similares.• Certificaciones CCNA• Certificado de Trabajo en Alturas• Configuracion de Redes Inalambricas• Experiencia en instalacion y reparacion de equipos de Respaldo de energia• Configuracion de equipos de Telefonia VoIPQue te ofrecemos• Estabilidad laboral• Beneficios de ley, incentivos, plan carrera, beneficios propios de la empresa.• Capacitaciones internas y externas.Si deseas formar parte de nuestro equipo aplica ahora."
Tecnico Especialista En Reparar Placas Electronicas Apple Y Dell,None,/tecnico-especialista-en-reparar-placas-electronicas-apple-y-dell-en-guayaquil-ID-1287876,None,None,"Por apertura de nueva sucursal, estamos en la busqueda de un joven o senorita con amplios conocimientos en electronica aplicada en la reparacion de placas electronicas principalmente de equipos Apple y Dell.Debe conocer el manejo y la utilizacion de los siguiente:1.- Osciloscopio2.- Microscopio3.- Camara de Imagenes Termicas4.- Diagrama esquematico5.- Boardview6.- Estacion de calor7.- Estacion de soldarDaremos prioridad a quienes vivan en el norte de Guayaquil o cerca a nuestras instalaciones.Nota: no estamos buscando jovenes para aprender o ensenar, buscamos un profesional con experiencia en lo que se pide.No es necesario que tengas titulos universitarios, las pruebas seran a nivel componente y de forma real en nuestro taller.Es necesario que sepas ingles intermedio."
Tecnico En Climatizacion - Quito,None,/tecnico-en-climatizacion-quito-en-quito-ID-1287879,None,None,En GESTALT CONSULTORA estamos buscando un profesional con experiencia en climatizacion y refrigeracion para unirse a nuestro equipo.Perfil:• Tecnologo en Climatizacion y Refrigeracion.• Realizar la instalacion y mantenimiento de sistemas de climatizacion y aires acondicionados.• Realizar inspecciones y reparaciones de sistemas de climatizacion.• Conocimientos en instalacion y mantenimiento de sistemas de climatizacion/aires acondicionados.• Mas de 2 anos de experiencia en el campo de la climatizacion.
Tecnico En Climatizacion Quito,None,/tecnico-en-climatizacion-quito-en-quito-ID-1287887,None,None,"Requisitos- Tecnologo en Climatizacion, Refrigeracion o afines.- 2 anos de experiencia- Conocimientos en sistemas de mantenimiento de refrigeracion.- Instalacion de aires acondicionados.Sueldo + Beneficios de Ley."
Contador,None,/contador-en-quito-ID-1287894,None,None,"Importante empresa del sector farmaceutico se encuentra en busqueda de:CONTADOR/Acuya mision sera: Planificar, organizar, dirigir y controlar lo correspondiente a informes y procesos Contables, supervisando las actividades de inventario de productosFunciones principales:1.Controlar que los registros contables se realicen de acuerdo a las politicas de Contabilidad generalmente aceptados, asi como por las normas legales vigentes.2.Realizar declaraciones mensuales de IVA e Impuesto a la Renta.3.Realizar la declaracion anual de Balances.4.Realizar y presentar los anexos solicitados por SRI y Super Intendencia de Companias.5.Elaborar y presentar los estados financieros y demas reportes solicitados por su jefe inmediato.6.Vigiar el cumplimiento de la normativa tributaria vigente.Caracteristica personales: CPA, Ingeniero Comercial, o Ingeniero en Contabilidad y Auditoria, afinesConocimiento comprobado en: Conocimiento en Tributacion, normas informacion financiera, elaboracion de balancesExperiencia minima de 3 anos en el cargo.Interesados enviar su hoja de vida con asunto: CONTADOR/A a ******"
Jefe De Sistemas,None,/jefe-de-sistemas-en-quito-ID-1287921,None,None,"Estimada Red,Importante empresa Farmaceutica se encuentra en busqueda de un JEFE DE SISTEMAS, que cumplan con los siguientes requisitos.MisionAsegurar la validez de los sistemas informaticos, garantizar la seguridad informatica, supervisar y controlar los recursos necesarios para el buen funcionamientos de los sistemas de informacion y comunicacion de la empresa.1.Implementar y actualizar procedimientos que aseguren la validez y confiabilidad de los sistemas informaticos y equipos computarizados.2.Garantizar la confiabilidad de documentacion digital a traves de planes de validacion que aseguren uso previsto, precision, consistencia y fiabilidad.3.Gestionar implementar y seguimiento de plan maestro de Sistemas Informaticos.4.Asegurar el funcionamiento de uns sistema de Back Ups de todos los archivos de la empresa asi como la recuperacion en casos imprevistos.Experiencia minimo de 2 a 3 anos en puestos similares Nivel de estudio Ing.Sistemas, Tecnico, Tecnologo en sistemas de informacion, informatica o afinesSi cumples con el perfil envia tu CV al siguiente correo : ******"
Analista De Servicio Tecnico,None,/analista-de-servicio-tecnico-en-quito-ID-1287945,None,None,"Estamos buscando un Analista de Servicio Tecnico Te apasiona trabajar en servicio tecnico de equipos, reactivos e insumos para laboratorio clinico Unete a nuestro equipoEstamos en la busqueda de una persona motivada, comprometida y con experiencia Si cumples con los siguientes requisitos, queremos conocerteSe busca Ingeniero o Tecnologo en Electronica, Mecatronica, Biomedicina o carrera a fines.ACTIVIDADES Y FUNCIONES - Realizar el mantenimiento periodico de sistemas y equipos;- Organizar los arreglos de salidas de campo;- Justificar con documentacion los gastos realizados durante las giras o salidas;- Proporcionar asistencia tecnica con la operacion del equipo al cliente;- Detectar las averias en los sistemas, equipos y aplicaciones; - Realizar diagnosticos del mal funcionamiento del hardware y el software; - Encontrar soluciones a cualquier falla e implementarlas; - Reemplazar las partes danadas o con averias en los equipos cuando sea necesario; - Elaborar informes sobre el estado de los equipos;- Aprender sobre nuevas aplicaciones o tecnologias;- Mantener el area de trabajo siempre limpia y ordenada;- Disponibilidad para viajar.Ofrecemos: Un ambiente de trabajo dinamico y flexible.Oportunidades de crecimiento y desarrollo profesional.Salario competitivo y otros beneficios.Si estas interesado/a, envia tu CV y carta de motivacion a ****** Esperamos tu postulacion para ser parte de nuestro equipo"
Asistente Tecnico Electronico,None,/asistente-tecnico-electronico-en-quito-ID-1287953,None,None,"1.Nombre de puesto o cargo en la empresa: Asistente Tecnico2.Funciones principales a desempenar: - Realizar certificados de calibracion- Calibracion de equipos de diferentes magnitudes - Calibraciones In- situ- Mantener ordenada y limpia el area de trabajo- Asistir al tecnico supervisor - Asistir al personal administrativo3.Sueldo maximo que ofrece la empresa: Sueldo basico 4.Requerimiento de genero: Hombre 5.Experiencia minima: 1 ano6.Edad: Hasta 30 anos, con Licencia de conducir7.Habilidades especificas: Trabajar bajo presion, conocimientos basicos en metrologia, Conocimiento en programas de office (Word, Excel)."
Tecnicos Instaladores Para Proyecto De Fibra Optica,None,/tecnicos-instaladores-para-proyecto-de-fibra-optica-en-pedernales-ID-1287976,None,None,"PROYECTO EN MANABI REQUIERE TECNICOS CONTRATISTAS PARA FIBRA OPTICAExperiencia como tecnico instalador Vehiculo, auto o bam (No aplica moto) Herramientas de trabajo de ser posible con fusionadora Disponibilidad de tiempo completo e inmediata Contrato; De servicios prestados Solo Interesados que apliquen al perfil"
Tecnicos Instaladores Para Fibra Optica,None,/tecnicos-instaladores-para-fibra-optica-en-guayaquil-ID-1287977,None,None,"PROYECTO EN GUAYAQUIL REQUIERE TECNICOS CONTRATISTAS PARA FIBRA OPTICAExperiencia como tecnico instalador Vehiculo, auto o bam (No aplica moto) Herramientas de trabajo de ser posible con fusionadora Disponibilidad de tiempo completo e inmediata Contrato; De servicios prestados Solo Interesados que apliquen al perfil"
Analista De Datos,None,/analista-de-datos-en-quito-ID-1288019,None,None,"Analizar y transformar datos en informacion accionable que respalde las decisiones estrategicas de la organizacion, asegurando la calidad, integridad y disponibilidad de los datos.Conocimientos Tecnicos:- Dominio de herramientas de analisis de datos (Power BI, Tableau, Excel avanzado).- Manejo de lenguajes de programacion como Python, R o SQL.- Conocimientos en estadistica, mineria de datos y tecnicas de machine learning (deseable).- Familiaridad con herramientas de almacenamiento de datos como SQL Server, PostgreSQL o sistemas en la nube (Azure, AWS)."
Desarrollador De Software,None,/desarrollador-de-software-en-guayaquil-ID-1288021,None,None,"Un desarrollador es un programador o una compania comercial que se dedica a uno o mas aspectos del proceso de desarrollo de software.Se trata de un ambito mas amplio de la programacion algoritmica.El desarrollador puede contribuir a la vision general del proyecto mas a nivel de aplicacion que a nivel de componentes, asi como en las tareas de programacion individuales."
Tecnico En Sistemas,None,/tecnico-en-sistemas-en-los-rios-ID-1288060,None,None,"un miembro fundamental de nuestro departamento de TI en el puesto de Especialista tecnico en sistemas, donde su responsabilidad se extiende a la gestion, el soporte y el mantenimiento de los sistemas y la infraestructura de nuestra organizacion.Esta funcion se centra en el analisis y la resolucion de problemas tecnicos complejos, la implementacion de actualizaciones y mejoras del sistema, y la garantia continua de la estabilidad y eficiencia generales del sistema.Como especialista tecnico en sistemas, la colaboracion con equipos multifuncionales es primordial para garantizar que las soluciones tecnologicas se adapten perfectamente a nuestros objetivos empresariales.Su experiencia tambien sera crucial a la hora de proporcionar soporte tecnico y orientacion ausuarios.Si esta preparado para contribuir a la columna vertebral tecnologica de nuestra organizacion, presente ahora su candidatura para formar parte de nuestro dinamico equipo.Responsabilidades del especialista tecnico en sistemasGestionar y mantener los sistemas, servidores e infraestructura de red de organizacion para garantizar un rendimiento, seguridad y disponibilidad optimos.Analizar, diagnosticar y resolver problemas tecnicos relacionados con sistemas, aplicaciones y conectividad de red, garantizando una interrupcion minima de las operaciones.Instalar, configurar y actualizar sistemas de hardware y software, garantizando la compatibilidad y el cumplimiento de las mejores practicas.Supervise el rendimiento del sistema, identifique tendencias y aplique medidas proactivas para evitar posibles problemas o cuellos de botella.Desarrollar y aplicar planes de copia de seguridad de sistemas y recuperacion en caso de catastrofe para salvaguardar los datos criticos y garantizar la continuidad de la actividad"
Operativo Manejo De Reciclaje,None,/operativo-manejo-de-reciclaje-en-quito-ID-1288062,None,None,"HombreBachiller.Preferible resida en el sur de QuitoPara realizar la parte operativa-manual de recibir, clasificar, ordenar, cargar, embalar en el centro de acopio todo el material de reciclaje y de no reciclaje que se produzca.Para trabajar 30 horas a la semana.Deseable que tenga experiencia en manejo de desechos industriales.Contratacion inmediataSe ofrece estabilidad laboral, todos los beneficios de ley, capacitacion, seguro de vida."
Auxiliar De Instalacion De Geomembrana -Tabacundo,None,/auxiliar-de-instalacion-de-geomembrana-tabacundo-en-pichincha-ID-1287660,None,None,"MISION DEL PUESTORealizar operaciones auxiliares en el montaje y mantenimiento de proyectos ( geomembrana - plastico de invernadero), aplicando las tecnicas requeridas en cada caso, operando con la calidad indicada y en condiciones de seguridad.HABILIDADES* Uso de herramientas* Manejo de materiales.(exclusivamente se requiere personal masculino)"
Soporte Tecnico Y Seguimiento De Clientes Apoyo Implementacion,None,/soporte-tecnico-y-seguimiento-de-clientes-apoyo-implementacion-en-quito-ID-1287830,None,None,"Se requiere una persona proactiva, que tenga disponibilidad de viajar, que sepa desarrollo en software conocimiento en php, java, javascript base de datos postgresql, con conocimiento de software administrativo, financiero o afin, que viva por el sur recomendable, apoyo para implementacion de proyectos financieros, administrativos y procesos, que sepa conocimientos basicos de facturacion, contabilidad etc.."
Personal Tecnico Quito,None,/personal-tecnico-quito-en-quito-ID-1288121,None,None,"Tiempo CompletoEmpresa de Aires acondicionados esta en la busqueda de personal tecnicobachilleres en las carreras de electricidad, electromecanica o afinesRequisitos:Experiencia en electricidadExperiencia en soldadura de cobreCapacidad para trabajar de manera autonoma y en equipo.las personas interesadas pueden comunicarse al numero 0983534864 o enviar sus hojas de vida al correo: ******Bachillerato/Preparatoria/SecundariaBasico1 ano"
Especialista De Gestion Documental Y Archivo,None,/especialista-de-gestion-documental-y-archivo-en-guayaquil-ID-1287584,None,None,"Se invita a las personas interesadas en participar del proceso de seleccion para cubrir la vacante de:CARGOEspecialista de Gestion Documental y Archivo Guayaquil PRINCIPALES RESPONSABILIDADES-Administrar los recursos tecnologicos para la gestion de documentos y archivos en formatos fisicos, digitales o electronicos.-Gestionar instrumentos para el almacenamiento, organizacion, conservacion, digitalizacion, sistematizacion y difusion del patrimonio documental fisico o digital.-Aplicar herramientas tecnico-archivisticas para la clasificacion, seleccion, descripcion y disposicion de documentos en soportes fisicos, digitales o electronicos, y de caracter historico.-Gestionar sistemas automatizados que apoyen la tramitologia institucional, digitalizacion, descripcion y control documental, asi como la generacion y almacenamiento de documentos digitales o electronicos.-Aplicar tecnicamente los procesos de clasificacion, ordenacion, descripcion, seleccion, valoracion, transferencia, conservacion permanente, temporal y eliminacion de documentos fisicos, digitales y electronicos.-Gestionar las transferencias documentales desde los archivos de gestion - administrativos al archivo institucional general, central o intermedio, aplicando las Tablas de Plazos de Conservacion.-Gestionar el inventario de documentos transferidos desde los archivos de gestion y administrativos al archivo institucional general, central o intermedio, y de la documentacion historica.-Planificar, ejecutar, dar seguimiento, evaluar e implementar acciones de mejora sobre los procesos de la gestion documental y archivo. FORMACION PROFESIONALTercer nivel en Bibliotecologia y Archivologia, afines EXPERIENCIA3 anos en cargos afinesHORARIOLunes a viernes de 8:30 a 17:30REMUNERACION800LUGAR DE DESEMPENO Guayaquil"
Desarrollador Full Stack - Quito,None,/desarrollador-full-stack-quito-en-quito-ID-1287598,None,None,"Te apasiona el area tecnologica y buscas una oportunidad laboral para poner en practica tus habilidadesEs tu oportunidadReconocida empresa de educacion en Robotica se encuentra en la busqueda de nuevos talentos y desea incorporar a su equipo de trabajo un DESARROLLADOR FULL STACK para QUITO, con los siguientes requisitos:- Hombre extrovertido y con buena presencia.- Instruccion: Tercer nivel Ingeniero / Tecnologo en Desarrollo de Software- Edad: 28-35 anos- Experiencia: 2-3 anos en desarrollo de plataformas o soluciones educativas.- Conocimientos: Lenguajes como Python, JavaScript, HTML/CSS, y frameworks como Django/React, Administracion basica de servidores y bases de datos (MySQL, PostgreSQL), Experiencia en integracion de APIs y plataformas LMS.- Competencias: resolucion de problemas y pensamiento critico, Trabajo en equipo con no tecnicos, trabajo bajo presion, orientacion al servicio y resultados.- Disponibilidad para viajar: Si (a otras sedes)- Licencia de conducir: Tipo B (opcional)Actividades Generales:• Optimizar y gestionar de manera integral los recursos de infraestructura tecnologica, asi como el desarrollo e implementacion de proyectos tecnologicos.• Implementar nuevas funcionalidades en las plataformas de educacion.• Liderar proyectos de software y desarrollo, asegurando la calidad y puntualidad del servicio.• Responsable de garantizar el funcionamiento y soporte en aspecto de TI.La empresa ofrece:- Proyeccion y buen clima laboral.- $700 + beneficios de ley.Si cumples con el perfil POSTULATE."
Contador,None,/contador-en-quito-ID-1287613,None,None,"Dirigir y supervisar las actividades contables de la empresa, asegurando la precision y la integridad de los registros financieros, la conformidad con las normativas fiscales y contables, y proporcionando informacion financiera relevante para la toma de decisiones estrategicas."
Contador,None,/contador-en-guayaquil-ID-1287615,None,None,"CONTADOR PARA BATUKADA IMAGI FACTORY - GUAYAQUILDescripcion del Puesto:BATUKADA, una empresa de publiciada en crecimiento, esta en busca de un contador altamente calificado para unirse a nuestro equipo. El candidato ideal debe tener experiencia en la gestion de la contabilidad del SRI, asi como en la administracion de tramites de empleador y manejo del sistema IESS. Manejo de nominas y demas.Responsabilidades:Llevar la contabilidad general de la empresa, incluyendo ingresos y egresos.Realizar todos los tramites relacionados con el SRI y el IESS.Gestionar el pago de nomina y asegurar el cumplimiento de las normativas laborales.Llevar un control de los horarios de trabajo y asistencia del personal.Proporcionar informes financieros regulares a la direccion.Requisitos:Titulo en Contabilidad, Finanzas o areas afines.Experiencia comprobada en funciones similares.Conocimiento solido de la legislacion tributaria y laboral en Ecuador.Manejo avanzado de herramientas contables y Excel.Capacidad para trabajar de manera autonoma y en equipo.Experiencia en empresas de seguridadRuc activoBeneficios:Sueldo a convenirOportunidades de crecimiento profesional.Ambiente de trabajo dinamico y colaborativo.Como PostularseSi cumples con los requisitos y estas interesado en formar parte de nuestro equipo, por favor envia tu CV actualizado a Universidad Completa2 anos"
Contador,None,/contador-en-cayambe-ID-1287527,None,None,Funciones:Realizar estados financieros y analisis contable.Gestionar impuestos y declaraciones fiscales.Control de presupuestos.Asesorar en decisiones financieras.Habilidades y competencias:Precision en la gestion de informacion financiera.Habilidad para interpretar datos y realizar proyecciones.Capacidad para gestionar multiples tareas y plazos.Actualizacion constante en leyes y regulaciones fiscales y tributarias.Confidencialidad y responsabilidad en el manejo de informacion.Manejo de sistemas contables
Operador De Consola,None,/operador-de-consola-en-guayaquil-ID-1287541,None,None,Monitorear los sistemas de cctv en tiempo realDetectar alertas Gestion de incidentesRegistrar incidentes Informar cualquier desviacion o fallo en la ejecucion de tareas.Verificar el correcto funcionamiento de equipos y herramientas.Registrar actividades realizadas en bitacoras o sistemas de control.Documentar procedimientos y acciones correctivas aplicadas.Actualizar manuales o guias de operacion.Habilidades necesariasResolucion de problemas: Identificar y solucionar fallos basicos de manera eficiente.Trabajo bajo presion: Responder rapidamente a incidentes criticos.Comunicacion efectiva: Informar problemas y coordinar soluciones con diferentes areas.
Operadora De Consola,None,/operadora-de-consola-en-guayaquil-ID-1287571,None,None,Estamos en busqueda de operadoras de consola para camaras de seguridad.Proposito: Observar y vigilar.cumpliendo estrictamente con las consignas generales.Reportar toda vulnerabilidad observada para las inmediatas acciones de control.RequisitosIndispensable tener curso que justifique su profesion Sexo: FemeninoEdad hasta 45 anosDe preferencia que viva en el sector surDispuesto a trabajar en horarios rotativos
Pasante Universitaro,None,/pasante-universitaro-en-quito-ID-1287444,None,None,"IMPORTANTE LABORATORIO AMBIENTAL REQUIERE:  PASANTE QuitoInicia tu carrera laboral en prestigioso laboratorio AmbientalNos encontramos en la busqueda de un Pasante.Si estas estudiando carreras de Ing. Ambiental o afines, tienes conocimiento en el area de calidad y seguridad, cuentas con tu carta de pasantias otorgada por tu universidad, aplica con nosotros."
